system_id,system_name,system_type,scenario_id,scenario_name,time_step,phase,phase_changed,potential,connectedness,resilience,rigidity,memory,novelty,release_flag
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,78,r,False,0.60039,0.29095,0.69508,0.29567,0.71203,0.17726,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,79,r,False,0.62198,0.33349,0.66168,0.31635,0.71949,0.16663,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,80,r,False,0.64314,0.37348,0.62917,0.33902,0.72721,0.15663,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,81,r,False,0.6638,0.41108,0.59752,0.36358,0.73517,0.14723,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,82,r,False,0.68388,0.44641,0.56666,0.3899,0.74338,0.1384,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,83,r,False,0.70334,0.47963,0.53655,0.41788,0.75182,0.13009,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,84,r,False,0.72212,0.51085,0.50715,0.44742,0.76049,0.12229,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,85,r,False,0.74018,0.5402,0.47841,0.47843,0.76937,0.11495,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,86,K,True,0.75749,0.56779,0.45029,0.51082,0.77846,0.10805,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,87,K,False,0.77402,0.59372,0.42276,0.54451,0.78775,0.10157,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,88,K,False,0.78976,0.6181,0.39578,0.57941,0.79722,0.09548,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,89,K,False,0.8047,0.64101,0.36932,0.61546,0.80688,0.08975,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,90,K,False,0.81885,0.66255,0.34334,0.65259,0.81671,0.08436,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,91,K,False,0.8322,0.6828,0.31782,0.69073,0.82669,0.0793,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,92,K,False,0.84477,0.70183,0.29273,0.72982,0.83683,0.07454,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,93,Omega,True,0.85657,0.71972,0.26804,0.7698,0.84711,0.07007,1
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,94,alpha,True,0.35976,0.23031,0.56804,0.29253,0.72851,0.36914,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,95,r,True,0.65384,0.2614,0.61197,0.30658,0.7356,0.20216,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,96,r,False,0.67421,0.30571,0.67566,0.32587,0.74369,0.17357,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,97,r,False,0.69398,0.34737,0.64257,0.34724,0.75201,0.16316,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,98,r,False,0.71309,0.38653,0.61036,0.37057,0.76057,0.15337,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,99,r,False,0.73151,0.42334,0.57898,0.39573,0.76935,0.14417,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,100,r,False,0.74918,0.45794,0.54839,0.42263,0.77834,0.13552,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,101,r,False,0.76609,0.49046,0.51852,0.45115,0.78753,0.12739,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,102,r,False,0.78222,0.52103,0.48935,0.4812,0.79692,0.11974,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,103,r,False,0.79755,0.54977,0.46083,0.51269,0.80649,0.11256,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,104,K,True,0.81208,0.57678,0.43291,0.54553,0.81623,0.1058,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,105,K,False,0.82582,0.60218,0.40557,0.57964,0.82614,0.09946,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,106,K,False,0.83876,0.62605,0.37877,0.61494,0.83621,0.09349,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,107,K,False,0.85094,0.64848,0.35248,0.65137,0.84642,0.08788,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,108,K,False,0.86235,0.66957,0.32666,0.68885,0.85677,0.08261,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,109,K,False,0.87304,0.6894,0.30128,0.72732,0.86725,0.07765,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,110,Omega,True,0.88301,0.70804,0.27633,0.76672,0.87784,0.07299,1
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,111,alpha,True,0.37086,0.22657,0.57633,0.29135,0.75494,0.3727,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,112,r,True,0.65466,0.26742,0.63656,0.29156,0.74178,0.18659,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,113,r,False,0.675,0.31138,0.67716,0.31113,0.74988,0.17216,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,114,r,False,0.69475,0.35269,0.64419,0.33276,0.75821,0.16183,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,115,r,False,0.71384,0.39153,0.61209,0.35634,0.76678,0.15212,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,116,r,False,0.73222,0.42804,0.58082,0.38174,0.77557,0.14299,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,117,r,False,0.74987,0.46236,0.55033,0.40886,0.78456,0.13441,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,118,r,False,0.76675,0.49462,0.52056,0.43759,0.79377,0.12635,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,119,r,False,0.78284,0.52494,0.49147,0.46784,0.80316,0.11876,0
ACYP007,Public Health Surveillance System,institutional,CY003,Strong memory renewal,120,K,True,0.79814,0.55344,0.46303,0.49951,0.81274,0.11164,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,1,K,False,0.6412,0.6052,0.43273,0.49426,0.58769,0.0987,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,2,K,False,0.66191,0.62889,0.40599,0.5297,0.59564,0.09278,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,3,K,False,0.68205,0.65115,0.37975,0.56626,0.60382,0.08721,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,4,K,False,0.70157,0.67209,0.35399,0.60387,0.61224,0.08198,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,5,K,False,0.72041,0.69176,0.32867,0.64245,0.62089,0.07706,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,6,K,False,0.73854,0.71025,0.30377,0.68197,0.62975,0.07244,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,7,K,False,0.75592,0.72764,0.27926,0.72235,0.63882,0.06809,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,8,Omega,True,0.77252,0.74398,0.25513,0.76355,0.64809,0.064,1
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,9,alpha,True,0.32446,0.23807,0.55513,0.29015,0.55736,0.34231,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,10,r,True,0.44906,0.26132,0.61695,0.27796,0.56942,0.1035,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,11,r,False,0.47133,0.30565,0.68544,0.29724,0.57508,0.17359,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,12,r,False,0.49376,0.34731,0.65234,0.31861,0.58101,0.16317,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,13,r,False,0.51625,0.38647,0.62013,0.34193,0.5872,0.15338,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,14,r,False,0.53873,0.42328,0.58875,0.3671,0.59367,0.14418,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,15,r,False,0.56109,0.45788,0.55816,0.39399,0.6004,0.13553,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,16,r,False,0.58326,0.49041,0.52829,0.42251,0.6074,0.1274,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,17,r,False,0.60513,0.52099,0.49912,0.45256,0.61466,0.11975,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,18,r,False,0.62664,0.54973,0.47059,0.48405,0.62218,0.11257,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,19,K,True,0.6477,0.57674,0.44268,0.51688,0.62995,0.10581,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,20,K,False,0.66823,0.60214,0.41534,0.55099,0.63797,0.09947,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,21,K,False,0.68818,0.62601,0.38853,0.58629,0.64623,0.0935,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,22,K,False,0.7075,0.64845,0.36224,0.62271,0.65472,0.08789,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,23,K,False,0.72612,0.66954,0.33642,0.66019,0.66343,0.08261,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,24,K,False,0.74402,0.68937,0.31105,0.69866,0.67236,0.07766,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,25,K,False,0.76116,0.70801,0.2861,0.73806,0.68149,0.073,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,26,Omega,True,0.77752,0.72553,0.26154,0.77834,0.69082,0.06862,1
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,27,alpha,True,0.32656,0.23217,0.56154,0.29577,0.59411,0.38275,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,28,r,True,0.48052,0.25983,0.59747,0.27681,0.59932,0.11217,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,29,r,False,0.50298,0.30424,0.68673,0.29602,0.60536,0.17394,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,30,r,False,0.52548,0.34598,0.6536,0.31732,0.61166,0.1635,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,31,r,False,0.54793,0.38522,0.62136,0.34058,0.61824,0.15369,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,32,r,False,0.57022,0.42211,0.58996,0.36569,0.62508,0.14447,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,33,r,False,0.59228,0.45678,0.55933,0.39253,0.63219,0.1358,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,34,r,False,0.61401,0.48938,0.52945,0.421,0.63956,0.12766,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,35,r,False,0.63534,0.52001,0.50025,0.451,0.64718,0.12,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,36,r,False,0.65619,0.54881,0.47171,0.48244,0.65506,0.1128,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,37,K,True,0.67649,0.57588,0.44377,0.51523,0.66317,0.10603,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,38,K,False,0.69619,0.60133,0.41641,0.5493,0.67153,0.09967,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,39,K,False,0.71523,0.62525,0.38959,0.58456,0.68011,0.09369,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,40,K,False,0.73356,0.64774,0.36328,0.62095,0.68891,0.08807,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,41,K,False,0.75115,0.66887,0.33745,0.65839,0.69793,0.08278,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,42,K,False,0.76797,0.68874,0.31206,0.69683,0.70714,0.07782,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,43,K,False,0.78401,0.70742,0.28709,0.7362,0.71655,0.07315,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,44,Omega,True,0.79925,0.72497,0.26253,0.77645,0.72614,0.06876,1
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,45,alpha,True,0.33568,0.23199,0.56253,0.29505,0.62448,0.24425,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,46,r,True,0.51502,0.26649,0.59855,0.29412,0.63305,0.12784,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,47,r,False,0.5375,0.3105,0.67685,0.31365,0.6395,0.17238,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,48,r,False,0.55987,0.35187,0.64386,0.33524,0.64622,0.16203,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,49,r,False,0.58205,0.39076,0.61175,0.35878,0.65321,0.15231,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,50,r,False,0.60394,0.42731,0.58046,0.38414,0.66045,0.14317,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,51,r,False,0.62547,0.46167,0.54995,0.41123,0.66796,0.13458,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,52,r,False,0.64655,0.49397,0.52016,0.43993,0.67572,0.12651,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,53,r,False,0.66712,0.52433,0.49106,0.47014,0.68372,0.11892,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,54,K,True,0.68711,0.55287,0.46261,0.50179,0.69197,0.11178,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,55,K,False,0.70645,0.5797,0.43476,0.53477,0.70045,0.10507,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,56,K,False,0.72512,0.60492,0.40748,0.56902,0.70915,0.09877,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,57,K,False,0.74306,0.62862,0.38074,0.60445,0.71806,0.09284,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,58,K,False,0.76024,0.65091,0.3545,0.64099,0.72719,0.08727,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,59,K,False,0.77665,0.67185,0.32873,0.67859,0.73651,0.08204,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,60,K,False,0.79226,0.69154,0.30341,0.71716,0.74601,0.07711,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,61,K,False,0.80707,0.71005,0.2785,0.75667,0.7557,0.07249,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,62,Omega,True,0.82108,0.72745,0.25399,0.79704,0.76555,0.06814,1
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,63,alpha,True,0.34486,0.23278,0.55399,0.30287,0.65837,0.36951,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,64,r,True,0.5091,0.27196,0.596,0.30731,0.64959,0.10091,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,65,r,False,0.53159,0.31564,0.66909,0.32709,0.65597,0.17109,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,66,r,False,0.554,0.3567,0.63621,0.34893,0.66262,0.16082,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,67,r,False,0.57624,0.3953,0.6042,0.37269,0.66954,0.15118,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,68,r,False,0.59822,0.43158,0.57301,0.39827,0.67671,0.1421,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,69,r,False,0.61985,0.46569,0.54259,0.42556,0.68415,0.13358,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,70,r,False,0.64106,0.49775,0.51289,0.45444,0.69185,0.12556,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,71,r,False,0.66177,0.52788,0.48387,0.48484,0.69979,0.11803,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,72,K,True,0.68191,0.55621,0.45549,0.51665,0.70797,0.11095,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,73,K,False,0.70143,0.58284,0.42771,0.54979,0.71639,0.10429,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,74,K,False,0.72028,0.60787,0.4005,0.58418,0.72503,0.09803,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,75,K,False,0.73841,0.63139,0.37382,0.61975,0.73389,0.09215,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,76,K,False,0.7558,0.65351,0.34764,0.65643,0.74296,0.08662,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,77,K,False,0.77241,0.6743,0.32193,0.69414,0.75223,0.08143,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,78,K,False,0.78823,0.69384,0.29665,0.73283,0.76169,0.07654,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,79,Omega,True,0.80325,0.71221,0.2718,0.77244,0.77133,0.07195,1
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,80,alpha,True,0.33737,0.22791,0.5718,0.29353,0.66334,0.39315,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,81,r,True,0.55839,0.24569,0.63917,0.27691,0.67249,0.14712,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,82,r,False,0.58059,0.29095,0.69516,0.29546,0.67946,0.17726,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,83,r,False,0.6025,0.33349,0.66175,0.31614,0.68669,0.16663,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,84,r,False,0.62406,0.37348,0.62925,0.33881,0.69418,0.15663,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,85,r,False,0.64517,0.41107,0.59759,0.36336,0.70192,0.14723,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,86,r,False,0.66578,0.44641,0.56673,0.38968,0.70991,0.1384,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,87,r,False,0.6858,0.47962,0.53663,0.41767,0.71814,0.13009,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,88,r,False,0.7052,0.51085,0.50722,0.44721,0.7266,0.12229,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,89,r,False,0.72391,0.5402,0.47848,0.47822,0.73529,0.11495,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,90,K,True,0.74189,0.56778,0.45037,0.51061,0.74419,0.10805,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,91,K,False,0.75913,0.59372,0.42284,0.54429,0.7533,0.10157,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,92,K,False,0.77558,0.61809,0.39585,0.5792,0.76261,0.09548,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,93,K,False,0.79125,0.64101,0.36939,0.61525,0.7721,0.08975,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,94,K,False,0.80612,0.66255,0.34341,0.65238,0.78177,0.08436,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,95,K,False,0.82018,0.6828,0.31789,0.69051,0.79162,0.0793,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,96,K,False,0.83346,0.70183,0.2928,0.72961,0.80162,0.07454,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,97,Omega,True,0.84595,0.71972,0.26811,0.76959,0.81177,0.07007,1
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,98,alpha,True,0.3553,0.23031,0.56811,0.29244,0.69812,0.36914,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,99,r,True,0.635,0.2614,0.61204,0.3065,0.7052,0.20216,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,100,r,False,0.65586,0.30571,0.67569,0.32579,0.71307,0.17357,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,101,r,False,0.67617,0.34737,0.6426,0.34716,0.72119,0.16316,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,102,r,False,0.69588,0.38653,0.61039,0.37048,0.72954,0.15337,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,103,r,False,0.71492,0.42334,0.57901,0.39565,0.73812,0.14417,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,104,r,False,0.73327,0.45794,0.54841,0.42255,0.74692,0.13552,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,105,r,False,0.75087,0.49046,0.51855,0.45107,0.75593,0.12739,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,106,r,False,0.76771,0.52103,0.48938,0.48112,0.76514,0.11974,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,107,r,False,0.78376,0.54977,0.46085,0.51261,0.77454,0.11256,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,108,K,True,0.79901,0.57678,0.43294,0.54545,0.78413,0.1058,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,109,K,False,0.81346,0.60218,0.4056,0.57956,0.79389,0.09946,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,110,K,False,0.82712,0.62605,0.3788,0.61486,0.80382,0.09349,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,111,K,False,0.83999,0.64848,0.3525,0.65129,0.8139,0.08788,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,112,K,False,0.85209,0.66957,0.32668,0.68876,0.82412,0.08261,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,113,K,False,0.86343,0.6894,0.30131,0.72723,0.83449,0.07765,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,114,Omega,True,0.87404,0.70804,0.27636,0.76664,0.84497,0.07299,1
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,115,alpha,True,0.3671,0.22657,0.57636,0.29132,0.72668,0.3727,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,116,r,True,0.63713,0.26742,0.63659,0.29153,0.71351,0.18659,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,117,r,False,0.65794,0.31138,0.67717,0.3111,0.72141,0.17216,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,118,r,False,0.6782,0.35269,0.6442,0.33273,0.72954,0.16183,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,119,r,False,0.69784,0.39153,0.6121,0.35631,0.73792,0.15212,0
ACYP008,Dryland Rangeland System,social-ecological,CY003,Strong memory renewal,120,r,False,0.71681,0.42804,0.58083,0.38171,0.74652,0.14299,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,1,K,False,0.74016,0.7056,0.33996,0.54168,0.74888,0.0736,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,2,K,False,0.75939,0.72915,0.31078,0.58454,0.75799,0.06771,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,3,K,False,0.77766,0.75082,0.28241,0.62848,0.76733,0.0623,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,4,K,False,0.79495,0.77075,0.25477,0.67342,0.77687,0.05731,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,5,K,False,0.81125,0.78909,0.22781,0.71927,0.7866,0.05273,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,6,Omega,True,0.82657,0.80597,0.20147,0.76597,0.79652,0.04851,1
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,7,alpha,True,0.34716,0.25791,0.50147,0.29107,0.68501,0.28231,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,8,r,True,0.3507,0.28116,0.56329,0.27888,0.69708,0.063,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,9,r,False,0.37348,0.33867,0.64887,0.30221,0.70156,0.16533,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,10,r,False,0.39687,0.39157,0.60724,0.32819,0.70632,0.15211,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,11,r,False,0.42081,0.44025,0.5674,0.35661,0.71137,0.13994,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,12,r,False,0.44518,0.48503,0.52922,0.38726,0.71671,0.12874,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,13,r,False,0.46988,0.52623,0.49255,0.41997,0.72235,0.11844,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,14,K,True,0.49479,0.56413,0.45729,0.45457,0.72829,0.10897,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,15,K,False,0.51979,0.599,0.42331,0.49092,0.73452,0.10025,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,16,K,False,0.54475,0.63108,0.39051,0.52888,0.74106,0.09223,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,17,K,False,0.56955,0.66059,0.35881,0.56831,0.7479,0.08485,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,18,K,False,0.59407,0.68774,0.32811,0.60909,0.75503,0.07806,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,19,K,False,0.61818,0.71272,0.29833,0.65113,0.76244,0.07182,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,20,K,False,0.64179,0.73571,0.26939,0.69432,0.77014,0.06607,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,21,Omega,True,0.66478,0.75685,0.24124,0.73856,0.77812,0.06079,1
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,22,alpha,True,0.27921,0.24219,0.54124,0.28065,0.66919,0.32275,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,23,r,True,0.35149,0.26985,0.57717,0.2617,0.6744,0.07043,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,24,r,False,0.37428,0.32826,0.66134,0.28451,0.67889,0.16793,0
ACYP001,Fire-Prone Forest Mosaic,ecological,CY004,Cascading revolt,25,r,False,0.3977,0.382,0.61936,0.31001,0.68366,0.1545,0
